timestamp,face_detected,gaze_direction,gaze_h_ratio,gaze_v_ratio,gaze_h_degrees,gaze_v_degrees,left_ear,right_ear,blink_detected,blink_count
2025-12-22 13:12:38.520,True,up,0.06093589679804945,-0.4026431063118513,1.218717935960989,-6.0396465946777695,0.1780230331205149,0.1643460253460224,False,0
2025-12-22 13:12:38.608,True,center,0.036273854311203724,-0.11414713628815218,0.7254770862240745,-1.7122070443222828,0.21033066243268658,0.15284695356052783,False,0
2025-12-22 13:12:38.631,True,center,-0.019047966292689733,-0.03400085427280608,-0.38095932585379466,-0.5100128140920912,0.260910383232441,0.1471447011198974,False,0
2025-12-22 13:12:38.652,True,center,0.02374331753385317,-0.1819829246718327,0.4748663506770634,-2.7297438700774905,0.25796384909536274,0.12234853368517609,False,0
2025-12-22 13:12:38.711,True,up-right,0.15696250061077188,-0.4108771212814384,3.1392500122154376,-6.163156819221576,0.21649002498897416,0.11788359207152599,False,0
2025-12-22 13:12:38.734,True,up,0.12789994254229875,-0.4786312167848971,2.557998850845975,-7.179468251773457,0.23126344863828813,0.11718809216776879,False,0
2025-12-22 13:12:38.754,True,up,0.1188698210083532,-0.42998941696130544,2.377396420167064,-6.449841254419582,0.24187616908470602,0.11925120028272884,False,0
2025-12-22 13:12:38.825,True,up-right,0.17307422236612036,-0.43581581004191505,3.461484447322407,-6.537237150628726,0.27312887051007506,0.13101194337439934,False,0
2025-12-22 13:12:38.844,True,up,0.12616411800023142,-0.44496233352237247,2.5232823600046284,-6.674435002835587,0.2828753950858934,0.16299790908508735,True,1
2025-12-22 13:12:38.866,True,up,0.14224590513141133,-0.41267461756309787,2.8449181026282266,-6.190119263446468,0.2833193342189518,0.15045993037400943,False,1
2025-12-22 13:12:38.921,True,center,0.1325116226397176,-0.3108758275768172,2.650232452794352,-4.663137413652258,0.27741929816625355,0.1735142944755767,False,1
2025-12-22 13:12:38.941,True,up,0.12070479209512308,-0.42865104616230304,2.4140958419024616,-6.429765692434546,0.28352771582046704,0.16610796100673614,False,1
2025-12-22 13:12:38.959,True,up,0.11807392275249928,-0.4264951201820377,2.3614784550499857,-6.397426802730566,0.2851930901234935,0.16884444994480213,False,1
2025-12-22 13:12:39.015,True,up,0.11508670272883148,-0.5026000845156237,2.3017340545766296,-7.5390012677343545,0.2702707725057621,0.157909579955724,False,1
2025-12-22 13:12:39.036,True,up,0.09406008758752671,-0.5984182966939027,1.8812017517505342,-8.97627445040854,0.27773895243328656,0.14998695562657016,False,1
2025-12-22 13:12:39.056,True,up,0.0907722934029348,-0.5433636172933266,1.815445868058696,-8.150454259399899,0.2890078489014367,0.15448664409466406,False,1
2025-12-22 13:12:39.111,True,center,-0.08533718998173512,-0.14663620867087737,-1.7067437996347024,-2.1995431300631605,0.30396162984268615,0.2024908265585668,False,1
2025-12-22 13:12:39.129,True,center,-0.0918568437511606,-0.13073706107258,-1.837136875023212,-1.9610559160887002,0.2994635896620838,0.19498094388835766,False,1
2025-12-22 13:12:39.148,True,center,-0.09096105107897035,-0.13865827033221653,-1.819221021579407,-2.079874054983248,0.31201509712552755,0.20615999692214856,False,1
2025-12-22 13:12:39.222,True,left,-0.20450768423733245,-0.15461286559055562,-4.0901536847466495,-2.3191929838583345,0.28655687546242514,0.26630051407447036,False,1
2025-12-22 13:12:39.243,True,left,-0.19763267544170293,-0.14461375048173855,-3.9526535088340586,-2.169206257226078,0.28680856108173186,0.24497723925572923,False,1
2025-12-22 13:12:39.261,True,left,-0.21396362711400357,-0.18728735502179816,-4.279272542280071,-2.8093103253269724,0.25658162149075214,0.23598058284060103,False,1
2025-12-22 13:12:39.326,True,center,-0.147621870019375,-0.18645139439172712,-2.9524374003875,-2.7967709158759066,0.31416290823019904,0.25969931276343255,False,1
2025-12-22 13:12:39.347,True,left,-0.17957633855098942,-0.1345825810776603,-3.5915267710197885,-2.0187387161649046,0.3021719243439528,0.25307619907805456,False,1
2025-12-22 13:12:39.366,True,left,-0.17428558524550486,-0.14822923878863808,-3.485711704910097,-2.2234385818295714,0.3061787946893184,0.25683888876971606,False,1
2025-12-22 13:12:39.414,True,center,0.07002519588868539,-0.28363820272059725,1.4005039177737078,-4.254573040808959,0.21594554006988703,0.2103608740006778,False,1
2025-12-22 13:12:39.434,True,center,0.11040871951627462,-0.26170808740087315,2.2081743903254925,-3.925621311013097,0.2400597344755584,0.20707269082903698,False,1
2025-12-22 13:12:39.455,True,center,0.1059800013376424,-0.27987468925633185,2.119600026752848,-4.198120338844978,0.24208276530118705,0.20581243609241667,False,1
2025-12-22 13:12:39.528,True,right,0.18743447708854044,0.12373336125903583,3.748689541770809,1.8560004188855375,0.19760775897265237,0.1552684892368518,False,1
2025-12-22 13:12:39.553,True,right,0.15243130867202348,-0.1389002301525313,3.0486261734404696,-2.0835034522879696,0.2491381564778531,0.12979509049879664,False,1
2025-12-22 13:12:39.595,True,right,0.21403387100101634,0.014907794617567915,4.280677420020327,0.22361691926351873,0.19133121195790137,0.13645195661479778,False,1
2025-12-22 13:12:39.623,True,center,-0.07514144945460033,-0.11555990051717269,-1.5028289890920066,-1.7333985077575904,0.2656031795878887,0.2863593607636095,True,2
2025-12-22 13:12:39.643,True,center,-0.06959617666715107,-0.22609374299283552,-1.3919235333430213,-3.391406144892533,0.25795776193203307,0.26974338731145,False,2
2025-12-22 13:12:39.662,True,center,-0.05171953375051491,-0.25291954013262086,-1.0343906750102982,-3.793793101989313,0.27205893720371144,0.28561151852269134,False,2
2025-12-22 13:12:39.718,True,center,-0.04050005468203527,-0.07923707570834246,-0.8100010936407054,-1.1885561356251368,0.28501121666063,0.2620709841584474,False,2
2025-12-22 13:12:39.737,True,center,-0.02818180017118488,-0.12785792506477517,-0.5636360034236976,-1.9178688759716276,0.2952652303931073,0.27073167111630786,False,2
2025-12-22 13:12:39.755,True,center,-0.02866479244094694,-0.10485997818162265,-0.5732958488189388,-1.5728996727243398,0.3038605238664686,0.26352534409990264,False,2
2025-12-22 13:12:39.814,True,center,-0.026590547827675393,-0.18504080797260478,-0.5318109565535079,-2.7756121195890717,0.31328388726494405,0.2764821935158047,False,2
2025-12-22 13:12:39.835,True,center,-0.015151328074895887,-0.27125515924033816,-0.30302656149791773,-4.068827388605072,0.3009926134460143,0.2901563991659794,False,2
2025-12-22 13:12:39.856,True,center,-0.002916928430847565,-0.2799376979176485,-0.0583385686169513,-4.1990654687647275,0.30124895759113546,0.29400557858196336,False,2
2025-12-22 13:12:39.928,True,left,-0.19627187625017983,-0.14395622840145322,-3.9254375250035967,-2.1593434260217985,0.22920062395897045,0.317107592636237,False,2
2025-12-22 13:12:39.952,True,left,-0.16337168011095377,-0.16184190390708533,-3.267433602219075,-2.42762855860628,0.20435443125926236,0.3035344547147528,False,2
2025-12-22 13:12:39.970,True,left,-0.1694873670998444,-0.15166160924321587,-3.3897473419968884,-2.274924138648238,0.20456922985259512,0.30897331868116185,False,2
2025-12-22 13:12:40.024,True,left,-0.20154922030544653,0.25459645999112956,-4.030984406108931,3.8189468998669436,0.34809081362484934,0.3117342294317084,False,2
2025-12-22 13:12:40.044,True,down-left,-0.2276251680582725,0.5990818413885468,-4.552503361165449,8.986227620828203,0.3259603279696854,0.31367815304133734,False,2
2025-12-22 13:12:40.061,True,down-left,-0.2245751806721999,0.4378256549667028,-4.491503613443998,6.567384824500541,0.3073692550767793,0.3060175477305342,False,2
2025-12-22 13:12:40.120,True,left,-0.17805398134632522,-0.13351214693903882,-3.5610796269265044,-2.0026822040855823,0.2877448613151131,0.3848438974009759,False,2
2025-12-22 13:12:40.139,True,left,-0.18819557874449427,-0.06501180253556779,-3.7639115748898853,-0.9751770380335169,0.33106025730069044,0.37936192164753263,False,2
2025-12-22 13:12:40.157,True,left,-0.1723008849878433,0.04645528908770019,-3.446017699756866,0.6968293363155029,0.30569529354252967,0.3857123724728879,False,2
2025-12-22 13:12:40.217,True,center,-0.07982124800425067,0.24961286851267062,-1.5964249600850133,3.7441930276900592,0.24282528853483387,0.36789379806080325,False,2
2025-12-22 13:12:40.237,True,down,-0.10398076812133689,0.41055741862964734,-2.079615362426738,6.15836127944471,0.26091962298322907,0.3970208684499677,False,2
2025-12-22 13:12:40.256,True,center,-0.14061799794247432,0.20981607621379197,-2.8123599588494863,3.1472411432068794,0.2773772657787209,0.3658963294877589,False,2
2025-12-22 13:12:40.329,True,center,-0.1379740258464221,-0.11695046251966368,-2.759480516928442,-1.7542569377949553,0.36508258755334305,0.3889953594673699,False,2
2025-12-22 13:12:40.355,True,center,-0.12041679852108572,-0.137619500240428,-2.4083359704217147,-2.0642925036064197,0.38332346041459553,0.3961297638513637,False,2
2025-12-22 13:12:40.374,True,center,-0.11258027363767814,-0.1228991790069614,-2.251605472753563,-1.843487685104421,0.36985301235483153,0.37592891029498865,False,2
2025-12-22 13:12:40.423,True,center,-0.0654282771716021,-0.2768077366687335,-1.308565543432042,-4.152116050031002,0.3793798182931669,0.33601069110767867,False,2
2025-12-22 13:12:40.446,True,center,-0.05826611435879392,-0.21913902360666268,-1.1653222871758784,-3.2870853540999403,0.35253017718576146,0.3636129556941798,False,2
2025-12-22 13:12:40.464,True,center,-0.04381684487879889,-0.27031529842176527,-0.8763368975759778,-4.054729476326479,0.350136692460799,0.36022645710517914,False,2
2025-12-22 13:12:40.517,True,center,-0.09251639887729707,-0.13441620883663274,-1.8503279775459414,-2.016243132549491,0.39018290539847794,0.3841043923427153,False,2
2025-12-22 13:12:40.538,True,center,-0.07614576178917726,0.08364208838973103,-1.5229152357835452,1.2546313258459654,0.3521581864609726,0.38252002563148335,False,2
2025-12-22 13:12:40.563,True,center,-0.0889266229824946,0.02990459960199157,-1.778532459649892,0.4485689940298736,0.37795984502374025,0.391500062328228,False,2
2025-12-22 13:12:40.614,True,center,-0.059132712250219543,-0.1889855006829422,-1.1826542450043909,-2.834782510244133,0.3682071293201231,0.30138889353006537,False,2
2025-12-22 13:12:40.638,True,center,-0.07347813999502195,-0.18962569452724568,-1.469562799900439,-2.844385417908685,0.3804701537734019,0.30972456177381535,False,2
2025-12-22 13:12:40.660,True,center,-0.08024699470856494,-0.18106854941369785,-1.604939894171299,-2.7160282412054677,0.3712441764346448,0.3148774497360484,False,2
2025-12-22 13:12:40.733,True,center,-0.05930847641479331,-0.18604005684544725,-1.1861695282958662,-2.7906008526817088,0.34107788325371013,0.3017895246199379,False,2
2025-12-22 13:12:40.759,True,center,-0.06499788961066927,-0.2431560030675947,-1.2999577922133854,-3.6473400460139205,0.3441068971524832,0.3061545517193494,False,2
2025-12-22 13:12:40.781,True,center,-0.06929838217437395,-0.24439503258684095,-1.385967643487479,-3.665925488802614,0.3422013409296336,0.31127736546076407,False,2
2025-12-22 13:12:40.821,True,center,0.009746353082916381,-0.12454301965881912,0.19492706165832763,-1.8681452948822868,0.35940944168307437,0.2901166121271195,False,2
2025-12-22 13:12:40.845,True,center,-0.0007452114245701802,-0.19174470608121577,-0.014904228491403604,-2.8761705912182367,0.34498940346884166,0.2929926839795583,False,2
2025-12-22 13:12:40.868,True,center,0.008353971371190372,-0.20446824043865067,0.16707942742380744,-3.06702360657976,0.3520657105597539,0.2794912665185268,False,2
2025-12-22 13:12:40.921,True,center,-0.02588114955035581,-0.14276667841720533,-0.5176229910071162,-2.14150017625808,0.3303938997636574,0.2798145468320752,False,2
2025-12-22 13:12:40.942,True,center,-0.0033438292984747653,-0.1828768896315193,-0.0668765859694953,-2.7431533444727894,0.3350447917619373,0.27756050993272646,False,2
2025-12-22 13:12:40.960,True,center,-0.016296068322276203,-0.16020374014261904,-0.32592136644552405,-2.4030561021392858,0.3312341076743554,0.2702967643486313,False,2
2025-12-22 13:12:41.017,True,center,-0.05624707891978048,-0.14406826812151977,-1.1249415783956096,-2.1610240218227963,0.32034011361559217,0.2717993026585177,False,2
2025-12-22 13:12:41.041,True,center,-0.022139133581108583,-0.11843741720059528,-0.44278267162217166,-1.7765612580089292,0.3148509429806328,0.2821511270761053,False,2
