timestamp,face_detected,gaze_direction,gaze_h_ratio,gaze_v_ratio,gaze_h_degrees,gaze_v_degrees,left_ear,right_ear,blink_detected,blink_count
2026-01-14 23:18:44.716,True,center,-0.008632160125947641,-0.3312667851409355,-0.17264320251895282,-4.969001777114032,0.27923422904114387,0.2869149679748336,False,0
2026-01-14 23:18:44.743,True,center,-0.021771938017836445,-0.25819416191740585,-0.4354387603567289,-3.872912428761088,0.30226672788589004,0.27248666074171624,False,0
2026-01-14 23:18:44.767,True,center,-0.014975637707173306,-0.24413238404634513,-0.2995127541434661,-3.661985760695177,0.29965788190586695,0.2900476998252799,False,0
2026-01-14 23:18:44.787,True,center,-0.013423924657667063,-0.27710511492711654,-0.26847849315334127,-4.156576723906748,0.3067090012946124,0.29075575728489805,False,0
2026-01-14 23:18:44.812,True,center,-0.010591700966785966,-0.22408319494738782,-0.21183401933571933,-3.3612479242108173,0.30864958983834734,0.31737716649684583,False,0
2026-01-14 23:18:44.834,True,center,0.006236023402494628,-0.15300027569681418,0.12472046804989256,-2.2950041354522126,0.32576710427883687,0.33990455299350986,False,0
2026-01-14 23:18:44.885,True,center,-0.03262491523704353,-0.29022278882423913,-0.6524983047408706,-4.353341832363587,0.35039023320236035,0.32663974878443336,False,0
2026-01-14 23:18:44.916,True,up,-0.0026749580557650643,-0.355259859405778,-0.053499161115301286,-5.32889789108667,0.31566275284151435,0.28558065835102936,False,0
2026-01-14 23:18:44.951,True,up,-0.026103870061348955,-0.6410910435694482,-0.5220774012269791,-9.616365653541724,0.2494335900953215,0.2522583392588617,False,0
2026-01-14 23:18:44.978,True,up,-0.09076414873248007,-1.0,-1.8152829746496013,-15.0,0.17307056763382705,0.06916029739193896,False,0
2026-01-14 23:18:45.025,True,up,-0.01376201491176332,-1.0,-0.2752402982352664,-15.0,0.08239488924673463,0.08944696130274969,False,0
2026-01-14 23:18:45.055,True,up,-0.032702041235095736,-0.6883713005233728,-0.6540408247019147,-10.325569507850592,0.21410242468253923,0.22653795199840238,True,1
2026-01-14 23:18:45.095,True,up,-0.004682540736707597,-0.5926219196928346,-0.09365081473415193,-8.889328795392519,0.21892265768025437,0.23380520258212606,False,1
2026-01-14 23:18:45.119,True,up,0.006116663656395571,-0.5978652324260245,0.12233327312791142,-8.967978486390368,0.2687438731081045,0.2634544147962192,False,1
2026-01-14 23:18:45.140,True,center,0.01199193243318264,-0.3458465664945561,0.2398386486636528,-5.187698497418341,0.30456889993717434,0.2761598694679021,False,1
2026-01-14 23:18:45.166,True,center,0.0003919145182456618,-0.2756688608102107,0.007838290364913236,-4.135032912153161,0.3297584925691908,0.30219157547058006,False,1
2026-01-14 23:18:45.186,True,center,0.007438995374366708,-0.13730916988945022,0.14877990748733416,-2.0596375483417533,0.3392982142233284,0.3035487935897486,False,1
2026-01-14 23:18:45.225,True,center,0.007422092842548744,-0.137954710426367,0.14844185685097488,-2.069320656395505,0.32469928272230103,0.29914430247893753,False,1
2026-01-14 23:18:45.286,True,center,-0.02784139455977319,-0.1098383952046906,-0.5568278911954638,-1.647575928070359,0.3368411560290598,0.3256463337245044,False,1
2026-01-14 23:18:45.375,True,center,-0.004643888138864571,-0.11734171888277461,-0.09287776277729143,-1.7601257832416193,0.3546042319301327,0.30612118451235387,False,1
2026-01-14 23:18:45.395,True,center,-0.00887681763929099,-0.149187606556301,-0.1775363527858198,-2.237814098344515,0.32875995393403185,0.3213878892874547,False,1
2026-01-14 23:18:45.426,True,center,-0.006673218006642667,-0.08557630201185032,-0.13346436013285334,-1.2836445301777548,0.3367146026790714,0.3313886618155093,False,1
2026-01-14 23:18:45.452,True,center,-0.013358483932378928,-0.12275104049808991,-0.26716967864757857,-1.8412656074713487,0.3412371351743613,0.323606796141712,False,1
2026-01-14 23:18:45.475,True,center,-0.02250093429314487,-0.16075262915780725,-0.4500186858628974,-2.4112894373671088,0.3573388256308041,0.31432291572610727,False,1
2026-01-14 23:18:45.495,True,center,0.026396960937477842,-0.11803693913799265,0.5279392187495568,-1.7705540870698897,0.33874913437541176,0.32163986120653243,False,1
2026-01-14 23:18:45.526,True,center,0.019342087897922633,-0.10713677618063616,0.38684175795845266,-1.6070516427095425,0.34117177680527205,0.34279188407202443,False,1
2026-01-14 23:18:45.555,True,center,0.03348840500205569,-0.060845584761203636,0.6697681000411138,-0.9126837714180546,0.3142352577109656,0.3349436657654929,False,1
2026-01-14 23:18:45.589,True,center,0.02258158190708992,-0.10116689081880897,0.4516316381417984,-1.5175033622821346,0.3179042091648917,0.3370330899490243,False,1
2026-01-14 23:18:45.609,True,center,0.0041451822907939695,-0.07324422399708222,0.08290364581587939,-1.0986633599562332,0.316734699150533,0.3492794029098086,False,1
2026-01-14 23:18:45.629,True,center,0.015356041253944464,-0.12709444986040133,0.30712082507888927,-1.90641674790602,0.32688105139036516,0.3466389575693398,False,1
2026-01-14 23:18:45.685,True,center,0.005591128201311968,-0.09480723706221422,0.11182256402623936,-1.4221085559332134,0.3302204928014906,0.3521875218970106,False,1
2026-01-14 23:18:45.755,True,center,-0.0013219513751538958,-0.1072232912693328,-0.026439027503077916,-1.6083493690399921,0.31450005471080517,0.3452487699924635,False,1
2026-01-14 23:18:45.778,True,center,0.010118529965211398,-0.0629523765012028,0.20237059930422796,-0.9442856475180421,0.3210926090738068,0.3541378600162892,False,1
2026-01-14 23:18:45.795,True,center,-0.006972432520581384,-0.03439480089210209,-0.13944865041162768,-0.5159220133815313,0.3274435350703477,0.35696753907498513,False,1
2026-01-14 23:18:45.815,True,center,-0.009707874292930074,-0.06672891290699715,-0.1941574858586015,-1.000933693604957,0.3344270565028556,0.36653220274135473,False,1
2026-01-14 23:18:45.841,True,center,0.006185146921537266,-0.03135745058073092,0.12370293843074531,-0.47036175871096375,0.32520365545503205,0.3685895588261082,False,1
